"Name","Directory","SizeMB","CreationTime","LastWriteTime","LastAccessTime","Attributes"
"es_PY.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"es_PR.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"es_MX.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.02","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"es_PA.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"es_NI.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"es_US.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.02","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"es_SV.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"es_UY.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"et.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.17","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"eu.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.17","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"et_EE.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"es_VE.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"eu_ES.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ewo_CM.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ewo.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.02","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fa.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.18","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fa_AF.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.01","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fa_IR.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_BF.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.31","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.02","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_CM.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_LR.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_GM.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_GH.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_GN.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_GW.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_NG.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_MR.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_SL.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_NE.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Adlm_SN.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_CM.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_BF.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_GH.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_GM.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_GW.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_GN.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_MR.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_SL.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_LR.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_NG.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_NE.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ff_Latn_SN.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fi.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.20","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fil.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.14","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fi_FI.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fo_DK.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fil_PH.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fo.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.14","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fo_FO.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.20","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_BE.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_BF.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_BI.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_CF.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_CG.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_CH.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_CD.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_BJ.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_BL.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_CA.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.07","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_CM.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_CI.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_DJ.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_DZ.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_GP.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_GF.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_GQ.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_FR.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_GA.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_GN.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_HT.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_LU.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_KM.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_MG.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_ML.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_MA.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_MC.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_MF.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_MU.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_MQ.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_MR.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_RW.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_SC.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_NC.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_RE.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_NE.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_PF.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_PM.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_TD.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_SN.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_SY.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_TG.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_VU.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_TN.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_WF.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"frr_DE.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fr_YT.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fur.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.03","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"frr.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.10","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fy.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.10","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fur_IT.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"fy_NL.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.00","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
"ga.dat","C:\Users\User\AppData\Local\Programs\Python\Python312\Lib\site-packages\babel\locale-data","0.25","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","2025-08-31 8:40:27 AM","Archive"
